user_id,recipe_name,user_gender,user_age,user_hobbies,user_health,top1_meals,top2_meals,top3_meals,top4_meals,top5_meals
2,su hào ngâm chua ngọt,0,người già,,bệnh tiểu đường,978,981,,,
2,bò xào đậu,0,người già,,bệnh tiểu đường,43,,,,
2,lẩu cháo ( phúc kiến ),0,người già,,bệnh tiểu đường,942,,,,
2,trái cây tươi,0,người già,,bệnh tiểu đường,488,509,,,
2,móng heo hầm hạt sen,0,người già,,bệnh tiểu đường,208,,,,
2,canh rau muống nấu hến,0,người già,,bệnh tiểu đường,251,944,,,
2,hoa thiên lý xào thịt bò,0,người già,,bệnh tiểu đường,44,66,,,
2,bao tử hầm tiêu xanh,0,người già,,bệnh tiểu đường,494,,,,
2,cá viên chiên,0,người già,,bệnh tiểu đường,124,,,,
2,canh cá lóc nấu cần,0,người già,,bệnh tiểu đường,268,,,,
2,bánh lá,0,người già,,bệnh tiểu đường,440,,,,
3,thịt heo xào cải,0,trẻ em,,,193,,,,
3,giá xào lòng gà,0,trẻ em,,,959,,,,
3,bánh hỏi thịt nướng,0,trẻ em,,,168,441,,,
3,canh bắp cải,0,trẻ em,,,960,,,,
3,canh cải thảo nấu thịt băm,0,trẻ em,,,274,,,,
3,cà ri mực,0,trẻ em,,,281,,,,
3,bò xào bông hẹ,0,trẻ em,,,328,,,,
3,cá thu rim dầu hào,0,trẻ em,,,957,,,,
3,măng tây sốt hấp trứng,0,trẻ em,,,856,,,,
3,ba rọi heo cuốn rau củ,0,trẻ em,,,55,,,,
3,ốc luộc chấm nước mắm gừng,0,trẻ em,,,283,,,,
3,"rau càng cua trộn,trứng giấm đường",0,trẻ em,,,,,,,
3,cá cơm rang,0,trẻ em,,,106,,,,
3,cháo hến,0,trẻ em,,,369,519,561,876,915
3,nước ép vải,0,trẻ em,,,213,,,,
3,thịt ba rọi quay,0,trẻ em,,,202,,,,
3,bún cá thu,0,trẻ em,,,639,,,,
3,khoai tây nhồi thịt heo chiên,0,trẻ em,,,227,815,,,
3,canh mướp mồng tơi,0,trẻ em,,,157,,,,
3,thịt luộc,0,trẻ em,,,78,960,961,968,
4,quýt đường,0,người già,,bệnh tiểu đường,487,,,,
4,phá lấu bánh mì,0,người già,,bệnh tiểu đường,240,828,,,
4,canh bắp cải cuộn thịt,0,người già,,bệnh tiểu đường,788,,,,
4,canh khoai mỡ nấu tôm,0,người già,,bệnh tiểu đường,442,527,757,766,862
4,canh khoai mỡ nấu tôm,0,người già,,bệnh tiểu đường,442,527,757,766,862
4,nước ép vải,0,người già,,bệnh tiểu đường,213,,,,
4,bánh flan dừa,0,người già,,bệnh tiểu đường,392,,,,
4,bún gạo nấu bò viên,0,người già,,bệnh tiểu đường,675,,,,
4,tôm chua riềng,0,người già,,bệnh tiểu đường,188,,,,
4,gà kho nước tương,0,người già,,bệnh tiểu đường,488,509,,,
4,mực chiên giòn,0,người già,,bệnh tiểu đường,74,,,,
4,bánh canh cua,0,người già,,bệnh tiểu đường,423,522,528,885,
4,mướp đắng xào trứng,0,người già,,bệnh tiểu đường,123,,,,
4,bún gạo xào hải sản,0,người già,,bệnh tiểu đường,222,234,810,822,
4,canh nấm thịt bò,0,người già,,bệnh tiểu đường,144,,,,
4,canh tần ô thịt bò,0,người già,,bệnh tiểu đường,160,349,403,949,
4,giả cầy,0,người già,,bệnh tiểu đường,967,,,,
4,canh bí nấu xương,0,người già,,bệnh tiểu đường,56,62,,,
4,lưỡi lợn xào thập cẩm,0,người già,,bệnh tiểu đường,69,,,,
4,canh ngao chua,0,người già,,bệnh tiểu đường,36,41,117,133,140
5,rau đắng đất nấu cá lóc,0,người lớn,,bệnh dạ dày,,,,,
5,bao tử trộn dưa kiệu,0,người lớn,,bệnh dạ dày,337,,,,
5,nước dừa tươi,0,người lớn,,bệnh dạ dày,545,,,,
5,trứng ốp lết,0,người lớn,,bệnh dạ dày,56,,,,
5,bánh cuốn,0,người lớn,,bệnh dạ dày,333,744,,,
5,thịt bò hấp xả,0,người lớn,,bệnh dạ dày,33,,,,
5,bò xào cần,0,người lớn,,bệnh dạ dày,358,863,,,
5,bò xào tỏi tây,0,người lớn,,bệnh dạ dày,176,302,365,575,
5,cá lóc kho tộ,0,người lớn,,bệnh dạ dày,242,289,347,830,
5,sinh tố bơ,0,người lớn,,bệnh dạ dày,193,258,328,391,518
5,canh khổ qua cá thác lácnước ép táo,0,người lớn,,bệnh dạ dày,724,,,,
5,thịt viên sốt nấm,0,người lớn,,bệnh dạ dày,980,,,,
5,bánh xếp quai vạc,0,người lớn,,bệnh dạ dày,465,,,,
5,cà phê sữa nóng,0,người lớn,,bệnh dạ dày,,,,,
5,cá thu chiên,0,người lớn,,bệnh dạ dày,984,,,,
5,ngao hấp sả,0,người lớn,,bệnh dạ dày,43,,,,
5,bí ngòi xào tỏi,0,người lớn,,bệnh dạ dày,917,,,,
5,thiên lý xào thịt bò,0,người lớn,,bệnh dạ dày,169,295,,,
5,trứng chim cút chiên xù,0,người lớn,,bệnh dạ dày,132,,,,
5,canh bầu tôm nõn,0,người lớn,,bệnh dạ dày,910,,,,
6,salad cà sốt trứng chiên chua cay,0,trẻ em,,,665,,,,
6,cá lóc kho dừa,0,trẻ em,,,586,,,,
6,canh cải xoong cá thác lác,0,trẻ em,,,287,,,,
6,chè trái vải sương sa,0,trẻ em,,,544,,,,
6,bánh xèo thịt vịt,0,trẻ em,,,732,,,,
6,rau muống xào tỏi,0,trẻ em,,,33,43,47,53,87
6,canh rau má thịt bằm,0,trẻ em,,,484,,,,
6,súp hoành thánh hải sản,0,trẻ em,,,843,,,,
6,cá rô phi chiên ròn,0,trẻ em,,,33,,,,
6,cá kho,0,trẻ em,,,66,,,,
6,cá ngừ kho thơm,0,trẻ em,,,565,,,,
6,cà rigà,0,trẻ em,,,,,,,
6,canh khoai mỡ nấu tôm khô,0,trẻ em,,,898,,,,
6,hamburger bò,0,trẻ em,,,228,816,,,
6,cà tím om ngũ vị,0,trẻ em,,,156,,,,
6,canh điêu hồng nấu ngót,0,trẻ em,,,517,784,,,
6,nước  ép chanh dây,0,trẻ em,,,,,,,
6,bánh bèo,0,trẻ em,,,282,,,,
6,trứng ốp lết,0,trẻ em,,,56,,,,
6,chè hoa cúc táo đỏ,0,trẻ em,,,262,808,,,
7,bắp cải tím trộn nghêu hấp,0,người lớn,,bệnh dạ dày,580,,,,
7,canh chua cá lăng,0,người lớn,,bệnh dạ dày,461,776,,,
7,thịt viên sốt nấm,0,người lớn,,bệnh dạ dày,980,,,,
7,cháo hến,0,người lớn,,bệnh dạ dày,369,519,561,876,915
7,đùi gà chiên tỏi ớt,0,người lớn,,bệnh dạ dày,229,341,817,,
7,gà kho nước tương,0,người lớn,,bệnh dạ dày,488,509,,,
7,gỏi sứa,0,người lớn,,bệnh dạ dày,400,527,565,868,884
7,canh gà lá giang,0,người lớn,,bệnh dạ dày,476,530,715,778,887
7,canh cua thiên lý,0,người lớn,,bệnh dạ dày,674,,,,
7,cà chua dồn cốm chiên,0,người lớn,,bệnh dạ dày,208,,,,
7,khoai tây nhồi thịt heo chiên,0,người lớn,,bệnh dạ dày,227,815,,,
7,canh dọc mùng,0,người lớn,,bệnh dạ dày,135,,,,
7,spaghetti xúc xích,0,người lớn,,bệnh dạ dày,681,,,,
7,rau cải xanh luộc,0,người lớn,,bệnh dạ dày,209,314,334,629,839
7,dưa chuột trộn chua ngọt,0,người lớn,,bệnh dạ dày,974,,,,
7,bánh pizza nấm,0,người lớn,,bệnh dạ dày,432,,,,
7,bánh chuối nướng,0,người lớn,,bệnh dạ dày,437,752,,,
7,bánh flan,0,người lớn,,bệnh dạ dày,175,263,301,428,442
7,nước ép chanh dây,0,người lớn,,bệnh dạ dày,245,438,456,498,553
7,ếch chiên bơ,0,người lớn,,bệnh dạ dày,211,,,,
8,cá cơm kho thịt miền nam,1,trẻ em,,,775,,,,
8,canh cải chua nấu chả cả,1,trẻ em,,,751,,,,
8,ngao xào me,1,trẻ em,,,144,,,,
8,canh cá thác lác cải thìa,1,trẻ em,,,377,923,,,
8,cuống họng luộc,1,trẻ em,,,957,,,,
8,bí đao cuốn thịt,1,trẻ em,,,128,,,,
8,chè đậu xanh viên nướcdừa,1,trẻ em,,,,,,,
8,đậu đũa xào,1,trẻ em,,,25,,,,
8,gỏi măng,1,trẻ em,,,562,,,,
8,canh cá chua,1,trẻ em,,,25,,,,
8,cá sapa chiên dầu mè,1,trẻ em,,,737,,,,
8,canh mướp nấu nấm rơm,1,trẻ em,,,250,796,943,,
8,thanh cua xào chua ngọt,1,trẻ em,,,523,880,,,
8,bò cuộn phô mai nướng,1,trẻ em,,,424,,,,
8,bánh xèo thịt vịt,1,trẻ em,,,732,,,,
8,bông bí xào ức gà,1,trẻ em,,,188,,,,
8,cam tươi,1,trẻ em,,,550,,,,
8,sinh tố sa-pô-chê,1,trẻ em,,,189,403,462,949,
8,canh khoai môn nấu giò heo,1,trẻ em,,,754,,,,
8,yaourt giằm dâu tươi,1,trẻ em,,,436,,,,
9,tôm xào hạnh nhân,0,người già,,bệnh tiểu đường,206,248,794,941,
9,milo nóng,0,người già,,bệnh tiểu đường,204,,,,
9,cháo thịt thỏ,0,người già,,bệnh tiểu đường,390,,,,
9,canh cua thiên lý,0,người già,,bệnh tiểu đường,674,,,,
9,canh khoai mỡ nấu tôm tươi,0,người già,,bệnh tiểu đường,,,,,
9,sinh tố đu đủ,0,người già,,bệnh tiểu đường,217,322,421,596,722
9,chả đậu,0,người già,,bệnh tiểu đường,70,,,,
9,cá cơm kho tiêu,0,người già,,bệnh tiểu đường,233,338,676,821,
9,đậu hũ chiên,0,người già,,bệnh tiểu đường,350,,,,
9,gỏi gà rau má,0,người già,,bệnh tiểu đường,739,,,,
9,canh cải nấu ngao,0,người già,,bệnh tiểu đường,158,,,,
9,canh bí nấu xương,0,người già,,bệnh tiểu đường,56,62,,,
9,dưa chuột trộn chua ngọt,0,người già,,bệnh tiểu đường,974,,,,
9,sườn sụn sốt chua ngọt,0,người già,,bệnh tiểu đường,91,,,,
9,tôm cuốn khoai tây chiên giòn,0,người già,,bệnh tiểu đường,67,,,,
9,khổ qua dồn hải sản,0,người già,,bệnh tiểu đường,563,,,,
9,trứng ốp la,0,người già,,bệnh tiểu đường,152,,,,
9,canh cà rốt hầm sườn,0,người già,,bệnh tiểu đường,583,709,,,
9,cải ngồng xào tỏi,0,người già,,bệnh tiểu đường,911,,,,
9,canh khoai môn nấu thịt,0,người già,,bệnh tiểu đường,518,875,,,
10,miến vịt,1,trẻ em,,,759,,,,
10,bún bung,1,trẻ em,,,258,804,,,
10,dưa leo xào mực,1,trẻ em,,,449,455,,,
10,chả giò cá lóc,1,trẻ em,,,170,,,,
10,nộm tai heo,1,trẻ em,,,113,,,,
10,hàu nướng phô mai,1,trẻ em,,,407,953,,,
10,canh điêu hồng nấu ngót,1,trẻ em,,,517,784,,,
10,canh mướp hương nấm rơm,1,trẻ em,,,184,,,,
10,bí đao xào thịt,1,trẻ em,,,410,956,,,
10,cải chua xào chả cá,1,trẻ em,,,325,788,,,
10,giới thiệu mâm cơm hàng ngày cho gia đình,1,trẻ em,,,975,976,,,
10,bò nướng tiêu,1,trẻ em,,,,,,,
10,canh chua cá đuối,1,trẻ em,,,376,922,,,
10,bánh mousse xoài,1,trẻ em,,,451,,,,
10,thịt ba rọi kho nấm đông cô,1,trẻ em,,,275,,,,
10,thanh cua xào chua ngọt,1,trẻ em,,,523,880,,,
10,canh khoai tây thịt băm,1,trẻ em,,,464,,,,
10,chè đậu đen,1,trẻ em,,,170,296,476,,
10,mực dồn thịt,1,trẻ em,,,191,,,,
10,canh củ dền hầm sườn,1,trẻ em,,,419,587,713,,
11,rau muống xào chao,0,người lớn,,bệnh huyết áp cao,494,547,757,,
11,thịt lẩu xào hành tây ngâm chua,0,người lớn,,bệnh huyết áp cao,272,,,,
11,gỏi cổ hủ dừa,0,người lớn,,bệnh huyết áp cao,500,550,,,
11,sơ ri ướp lạnh,0,người lớn,,bệnh huyết áp cao,203,311,466,508,626
11,đậu bắp xào tỏi,0,người lớn,,bệnh huyết áp cao,38,,,,
11,chả cá thu nướng,0,người lớn,,bệnh huyết áp cao,394,,,,
11,cuống họng luộc,0,người lớn,,bệnh huyết áp cao,957,,,,
11,cá trôi chiên ròn,0,người lớn,,bệnh huyết áp cao,83,,,,
11,canh khoai mỡ,0,người lớn,,bệnh huyết áp cao,358,406,485,952,
11,dưa chuột chẻ,0,người lớn,,bệnh huyết áp cao,31,36,65,78,84
11,chả lá lốt,0,người lớn,,bệnh huyết áp cao,93,100,128,135,
11,cải thảo luộc,0,người lớn,,bệnh huyết áp cao,28,,,,
11,cá rán,0,người lớn,,bệnh huyết áp cao,22,,,,
11,chè bánh lọt đậu xanh,0,người lớn,,bệnh huyết áp cao,524,,,,
11,bí ngô nấu sườn,0,người lớn,,bệnh huyết áp cao,230,818,,,
11,bánh mì cá hộp,0,người lớn,,bệnh huyết áp cao,603,645,729,897,
11,phèo non cải chua,0,người lớn,,bệnh huyết áp cao,532,889,,,
11,tôm trộm ba khía,0,người lớn,,bệnh huyết áp cao,736,,,,
11,sữa cacao,0,người lớn,,bệnh huyết áp cao,195,,,,
11,cháo hến,0,người lớn,,bệnh huyết áp cao,369,519,561,876,915
12,canh cải nấu thịt băm,1,người lớn,,bệnh huyết áp cao,98,116,,,
12,bánh mì nướng phô mai,1,người lớn,,bệnh huyết áp cao,420,,,,
12,xoài xay sữa chua,1,người lớn,,bệnh huyết áp cao,680,,,,
12,chè môn,1,người lớn,,bệnh huyết áp cao,343,,,,
12,sơ ri ướp lạnh,1,người lớn,,bệnh huyết áp cao,203,311,466,508,626
12,cá rô phi chiên,1,người lớn,,bệnh huyết áp cao,967,,,,
12,canh ngao,1,người lớn,,bệnh huyết áp cao,24,,,,
12,salad ớt chuông củ cải chua,1,người lớn,,bệnh huyết áp cao,419,,,,
12,bánh hỏi thịt quay,1,người lớn,,bệnh huyết áp cao,408,954,,,
12,tôm hấp muối,1,người lớn,,bệnh huyết áp cao,166,,,,
12,trứng chiên,1,người lớn,,bệnh huyết áp cao,3,469,984,,
12,rong chân vịt trộn gà,1,người lớn,,bệnh huyết áp cao,833,,,,
12,ngọn bí xào tỏi,1,người lớn,,bệnh huyết áp cao,742,,,,
12,sườn nướng xốt xí muội,1,người lớn,,bệnh huyết áp cao,610,652,,,
12,tôm rim ba rọi,1,người lớn,,bệnh huyết áp cao,590,716,,,
12,dưa hấu,1,người lớn,,bệnh huyết áp cao,160,215,286,307,338
12,canh súp khoai tây cà rốt,1,người lớn,,bệnh huyết áp cao,176,575,,,
12,tim heo xào chua ngọt,1,người lớn,,bệnh huyết áp cao,778,,,,
12,cá chim chiên tỏi,1,người lớn,,bệnh huyết áp cao,182,308,611,,
12,sinh tố cà rốt,1,người lớn,,bệnh huyết áp cao,471,619,661,695,730
13,cải bó xôi xào bò,1,trẻ em,,,707,,,,
13,sườn nướng,1,trẻ em,,,131,971,974,,
13,khoai mỡ nấu tôm,1,trẻ em,,,368,,,,
13,đậu phụ chiên,1,trẻ em,,,697,,,,
13,sinh tố sa-bô-chê,1,trẻ em,,,241,272,308,829,
13,nho tươi,1,trẻ em,,,410,956,,,
13,lẩu mắm,1,trẻ em,,,472,535,892,,
13,chè đậu xanh đánh,1,trẻ em,,,191,422,856,,
13,cá diêu hồng chiên giòn,1,trẻ em,,,79,,,,
13,canh đậu thịt viên,1,trẻ em,,,980,,,,
13,canh thìa là cá điêu hồng,1,trẻ em,,,191,,,,
13,chả cá chiên,1,trẻ em,,,126,688,,,
13,rau muống chẻ trộn tôm,1,trẻ em,,,610,652,736,,
13,bí đao cuộn thịt,1,trẻ em,,,57,,,,
13,tôm hấp,1,trẻ em,,,134,,,,
13,rau cải xào vừng,1,trẻ em,,,673,,,,
13,nấm mỡ xốt thịt ham,1,trẻ em,,,836,,,,
13,"heo rừng nướng, ăn kem bún rau sống",1,trẻ em,,,,,,,
13,cháo đậu đỏ,1,trẻ em,,,285,381,927,,
13,tôm rim,1,trẻ em,,,169,295,959,966,978
14,chè đậu xanh phổ tai,0,người già,,bệnh huyết áp cao,767,,,,
14,su hào luộc,0,người già,,bệnh huyết áp cao,191,920,,,
14,canh cải ngọt nấu ngao,0,người già,,bệnh huyết áp cao,97,,,,
14,ếch xào tía tô,0,người già,,bệnh huyết áp cao,362,694,,,
14,giá xào huyết,0,người già,,bệnh huyết áp cao,559,,,,
14,canh rau má thịt bằm,0,người già,,bệnh huyết áp cao,484,,,,
14,heo giả cầy,0,người già,,bệnh huyết áp cao,835,,,,
14,canh khoai nấu sườn,0,người già,,bệnh huyết áp cao,102,779,,,
14,cá hồi chưng tương,0,người già,,bệnh huyết áp cao,679,,,,
14,canh đu đủ hầm xương bò,0,người già,,bệnh huyết áp cao,187,,,,
14,bánh canh chả cá,0,người già,,bệnh huyết áp cao,549,,,,
14,nho đen ướp lạnh,0,người già,,bệnh huyết áp cao,623,,,,
14,canh chua cá kèo,0,người già,,bệnh huyết áp cao,418,,,,
14,gỏi sầu đâu,0,người già,,bệnh huyết áp cao,715,,,,
14,thịt lợn xào sả ớt,0,người già,,bệnh huyết áp cao,37,,,,
14,sữa đậu phộng,0,người già,,bệnh huyết áp cao,177,366,453,576,621
14,phá lấu bánh mì,0,người già,,bệnh huyết áp cao,240,828,,,
14,cải xoong xào ba rọi,0,người già,,bệnh huyết áp cao,751,,,,
14,tôm ghim tỏi và laghim,0,người già,,bệnh huyết áp cao,823,,,,
14,sườn xào chua ngọt,0,người già,,bệnh huyết áp cao,24,31,60,85,108
15,hàu nướng phô mai,1,người lớn,,bệnh tim mạch,407,953,,,
15,canh sườn nấu củ sen,1,người lớn,,bệnh tim mạch,770,,,,
15,rau dền nấu thịt bằm,1,người lớn,,bệnh tim mạch,365,,,,
15,cá lóc kho bầu,1,người lớn,,bệnh tim mạch,463,,,,
15,thịt viên xiên nướng,1,người lớn,,bệnh tim mạch,134,,,,
15,gà hầm cam mỹ bánh mì,1,người lớn,,bệnh tim mạch,767,,,,
15,canh nghêu đậu phụ,1,người lớn,,bệnh tim mạch,752,,,,
15,đậu rán chấm mắm tôm,1,người lớn,,bệnh tim mạch,15,,,,
15,cá cơm chiên bột,1,người lớn,,bệnh tim mạch,160,,,,
15,sinh tố xoài,1,người lớn,,bệnh tim mạch,225,382,489,813,899
15,lẩu cá thu,1,người lớn,,bệnh tim mạch,850,,,,
15,cá thu sốt tỏi,1,người lớn,,bệnh tim mạch,980,,,,
15,canh rau muống chua,1,người lớn,,bệnh tim mạch,61,,,,
15,canh khổ qua cá,1,người lớn,,bệnh tim mạch,307,,,,
15,cà tím om ngũ vị,1,người lớn,,bệnh tim mạch,156,,,,
15,sườn xào chua ngọt,1,người lớn,,bệnh tim mạch,24,31,60,85,108
15,móng heo hầm hạt sen,1,người lớn,,bệnh tim mạch,208,,,,
15,canh rau ngót nấu thịt bò,1,người lớn,,bệnh tim mạch,722,,,,
15,mực xào hành cần,1,người lớn,,bệnh tim mạch,353,446,613,,
15,lẩu cua đồng,1,người lớn,,bệnh tim mạch,556,,,,
16,phá lấu bánh mì,1,người lớn,,bệnh tiểu đường,240,828,,,
16,nước ép dưa hấu,1,người lớn,,bệnh tiểu đường,188,231,608,617,650
16,spaghetti trộn trứng cá cay,1,người lớn,,bệnh tiểu đường,225,813,,,
16,ốc móng tay xào,1,người lớn,,bệnh tiểu đường,13,,,,
16,ếch hầm nồi đất,1,người lớn,,bệnh tiểu đường,593,,,,
16,táo,1,người lớn,,bệnh tiểu đường,185,,,,
16,mãng cầu ta ướp lạnh,1,người lớn,,bệnh tiểu đường,727,,,,
16,thịt lẩu xào hành tây ngâm chua,1,người lớn,,bệnh tiểu đường,272,,,,
16,đậu phụ sống,1,người lớn,,bệnh tiểu đường,69,93,103,109,
16,giá xào,1,người lớn,,bệnh tiểu đường,157,,,,
16,gỏi tôm ngó sen,1,người lớn,,bệnh tiểu đường,364,,,,
16,bánh pizza nấm,1,người lớn,,bệnh tiểu đường,432,,,,
16,nem rán,1,người lớn,,bệnh tiểu đường,86,122,124,150,
16,giò lụa,1,người lớn,,bệnh tiểu đường,121,,,,
16,nước  ép chanh dây,1,người lớn,,bệnh tiểu đường,,,,,
16,canh rau ngót nấu thịt băm,1,người lớn,,bệnh tiểu đường,137,,,,
16,canh cải xanh nấu bò,1,người lớn,,bệnh tiểu đường,782,,,,
16,đậu phụ hẹ nấu thịt bằm,1,người lớn,,bệnh tiểu đường,242,830,,,
16,cá trê kho tiêu,1,người lớn,,bệnh tiểu đường,689,,,,
16,chè củ năng cơm dừa,1,người lớn,,bệnh tiểu đường,914,,,,
17,rau ngót nấu giò sống,1,trẻ em,,,500,,,,
17,cá chạch kho lá nghệ,1,trẻ em,,,161,287,,,
17,đỗ luộc,1,trẻ em,,,34,44,80,82,117
17,cơm chiên cua,1,trẻ em,,,471,,,,
17,đậu phụ xốt thịt băm,1,trẻ em,,,544,,,,
17,cá trê chiên giòn mắm gừng,1,trẻ em,,,841,,,,
17,sườn nướng xốt xí muội,1,trẻ em,,,610,652,,,
17,mì xào bò,1,trẻ em,,,384,930,879,,
17,thịt cua xào chua ngọt,1,trẻ em,,,595,784,,,
17,lặc lè (lặc lầy) luộc,1,trẻ em,,,985,,,,
17,đùi gà chiên tỏi ớt,1,trẻ em,,,229,341,817,,
17,kem sầu riêng,1,trẻ em,,,281,569,,,
17,canh cải rổ nấu tôm viên,1,trẻ em,,,269,,,,
17,canh rau muống nấu me chua,1,trẻ em,,,665,,,,
17,ếch hầm nồi đất,1,trẻ em,,,593,,,,
17,gà chiên nước mắm,1,trẻ em,,,962,,,,
17,canh mùng tơi ngao,1,trẻ em,,,957,,,,
17,cà tím chiên giòn,1,trẻ em,,,274,,,,
17,sandwich kẹp xúc xích,1,trẻ em,,,693,,,,
17,canh ngao nấm kim cải thảo,1,trẻ em,,,49,,,,
18,đậu phộng da cá,1,người già,,bệnh tim mạch,172,,,,
18,sườn nướng,1,người già,,bệnh tim mạch,131,971,974,,
18,chè mủ trôm,1,người già,,bệnh tim mạch,235,823,829,,
18,canh măng móng giò,1,người già,,bệnh tim mạch,141,,,,
18,mướp đắng nhồi thịt,1,người già,,bệnh tim mạch,86,90,,,
18,giá xào lòng gà,1,người già,,bệnh tim mạch,959,,,,
18,bánh hỏi thịt quay,1,người già,,bệnh tim mạch,408,954,,,
18,cá chép kho gừng,1,người già,,bệnh tim mạch,482,,,,
18,cá diếc chiên giòn,1,người già,,bệnh tim mạch,157,,,,
18,canh rau đay nấu cua,1,người già,,bệnh tim mạch,835,,,,
18,gỏi măng tươi,1,người già,,bệnh tim mạch,478,623,,,
18,canh rau cải,1,người già,,bệnh tim mạch,977,,,,
18,bắp cải xào,1,người già,,bệnh tim mạch,961,,,,
18,bún cá thu,1,người già,,bệnh tim mạch,639,,,,
18,milo nóng,1,người già,,bệnh tim mạch,204,,,,
18,lê ướp lạnh,1,người già,,bệnh tim mạch,161,233,287,316,340
18,bánh gan,1,người già,,bệnh tim mạch,269,,,,
18,cháo vịt,1,người già,,bệnh tim mạch,318,,,,
18,canh ngót cá điêu hồng,1,người già,,bệnh tim mạch,616,625,658,,
18,kim chi dưa leo,1,người già,,bệnh tim mạch,458,,,,
19,súp lơ luộc,0,người già,,bệnh huyết áp cao,70,111,121,148,
19,thịt ba chỉ kho tàu,0,người già,,bệnh huyết áp cao,20,932,,,
19,canh khoai sọ nấu xương,0,người già,,bệnh huyết áp cao,40,,,,
19,thịt viên sốt nấm,0,người già,,bệnh huyết áp cao,980,,,,
19,bí đao om mỡ hành,0,người già,,bệnh huyết áp cao,200,,,,
19,canh cải xoong nấu bò,0,người già,,bệnh huyết áp cao,628,,,,
19,đọt bí xào thịt ba chỉ,0,người già,,bệnh huyết áp cao,626,,,,
19,dưa leo xào mực,0,người già,,bệnh huyết áp cao,449,455,,,
19,xôi bắp,0,người già,,bệnh huyết áp cao,567,192,,,
19,chuối nướng,0,người già,,bệnh huyết áp cao,347,477,,,
19,bông thiên lý xào thịt bò,0,người già,,bệnh huyết áp cao,395,,,,
19,dưa xào,0,người già,,bệnh huyết áp cao,44,,,,
